match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
England Vs West Indies,West Indies,6,Kieron Pollard,18,16,2,0,112.50,not_out,T20I # 1456
England Vs West Indies,West Indies,7,Darren Bravo,3,8,0,0,37.50,not_out,T20I # 1456
West Indies Vs England,West Indies,1,Brandon King,34,31,2,2,109.67,out,T20I # 1457
West Indies Vs England,West Indies,2,Kyle Mayers,31,19,3,2,163.15,out,T20I # 1457
West Indies Vs England,West Indies,3,Romario Shepherd,6,5,0,1,120.00,out,T20I # 1457
West Indies Vs England,West Indies,4,Nicholas Pooran,21,24,0,1,87.50,out,T20I # 1457
West Indies Vs England,West Indies,5,Kieron Pollard,41,25,1,2,164.00,not_out,T20I # 1457
West Indies Vs England,West Indies,6,Rovman Powell,35,17,1,4,205.88,not_out,T20I # 1457
West Indies Vs England,England,1,Jason Roy,8,5,2,0,160.00,out,T20I # 1457
West Indies Vs England,England,2,Tom Banton,16,12,2,1,133.33,out,T20I # 1457
West Indies Vs England,England,3,James Vince,55,35,7,1,157.14,out,T20I # 1457
West Indies Vs England,England,4,Moeen Ali,14,19,0,0,73.68,out,T20I # 1457
West Indies Vs England,England,5,Liam Livingstone,6,4,1,0,150.00,out,T20I # 1457
West Indies Vs England,England,6,Sam Billings,41,28,1,2,146.42,out,T20I # 1457
West Indies Vs England,England,7,Phil Salt,3,6,0,0,50.00,out,T20I # 1457
West Indies Vs England,England,8,Chris Jordan,7,10,1,0,70.00,out,T20I # 1457
West Indies Vs England,England,9,Adil Rashid,0,1,0,0,0.00,out,T20I # 1457
West Indies Vs England,England,10,Saqib Mahmood,0,1,0,0,0.00,out,T20I # 1457
West Indies Vs England,England,11,Reece Topley,0,0,0,0,-,not_out,T20I # 1457
Australia Vs Sri Lanka,Australia,1,Aaron Finch,8,12,0,0,66.66,out,T20I # 1458
Australia Vs Sri Lanka,Australia,2,Ben McDermott,53,41,2,3,129.26,out,T20I # 1458
Australia Vs Sri Lanka,Australia,3,Josh Inglis,23,18,3,0,127.77,out,T20I # 1458
Australia Vs Sri Lanka,Australia,4,Glenn Maxwell,7,5,1,0,140.00,out,T20I # 1458
Australia Vs Sri Lanka,Australia,5,Steven Smith,9,8,1,0,112.50,out,T20I # 1458
Australia Vs Sri Lanka,Australia,6,Marcus Stoinis,30,17,2,2,176.47,out,T20I # 1458
Australia Vs Sri Lanka,Australia,7,Matthew Wade,4,5,0,0,80.00,out,T20I # 1458
Australia Vs Sri Lanka,Australia,8,Pat Cummins,2,3,0,0,66.66,out,T20I # 1458
Australia Vs Sri Lanka,Australia,9,Mitchell Starc,1,3,0,0,33.33,out,T20I # 1458
Australia Vs Sri Lanka,Australia,10,Adam Zampa,2,6,0,0,33.33,not_out,T20I # 1458
Australia Vs Sri Lanka,Australia,11,Josh Hazlewood,2,2,0,0,100.00,not_out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,36,37,5,1,97.29,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,2,Danushka Gunathilaka,1,5,0,0,20.00,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,3,Avishka Fernando,6,3,0,1,200.00,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,4,Charith Asalanka,16,19,2,0,84.21,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,5,Wanindu Hasaranga,13,11,1,0,118.18,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka,7,13,0,0,53.84,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,7,Dinesh Chandimal,25,16,3,1,156.25,not_out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,0,2,0,0,0.00,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,9,Dushmantha Chameera,5,6,0,0,83.33,out,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,10,Binura Fernando,2,2,0,0,100.00,not_out,T20I # 1458
Oman Vs Nepal,Oman,1,Kashyap Prajapati,11,11,0,100.00,13,out,T20I # 1459
Oman Vs Nepal,Oman,2,Jatinder Singh,8,3,162.50,11,13,out,T20I # 1459
Oman Vs Nepal,Oman,3,Shoaib Khan,1,0,11,9,2,out,T20I # 1459
Oman Vs Nepal,Oman,4,Ayaan Khan,0,122.22,41,4,1,out,T20I # 1459
Oman Vs Nepal,Oman,5,Zeeshan Maqsood,104.87,31,2,0,103.33,not_out,T20I # 1459
Oman Vs Nepal,Oman,6,Mohammad Nadeem,0,2,0,0.00,6,out,T20I # 1459
Oman Vs Nepal,Oman,7,Naseem Khushi,7,0,85.71,4,0,out,T20I # 1459
Oman Vs Nepal,Oman,8,Khurram Nawaz,25,6.25,1,3,0,not_out,T20I # 1459
Oman Vs Nepal,Nepal,1,Pradeep Airee,100.00,4,25,6.25,0,out,T20I # 1459
Oman Vs Nepal,Nepal,2,Aasif Sheikh,1,4,24,6.00,1,out,T20I # 1459
Oman Vs Nepal,Nepal,3,Gyanendra Malla,0,3.3,29,8.28,0,out,T20I # 1459
Oman Vs Nepal,Nepal,4,Dipendra Singh Airee,0,2,14,7.00,0,not_out,T20I # 1459
Oman Vs Nepal,Nepal,5,Aarif Sheikh,0,2,12,6.00,0,out,T20I # 1459
Oman Vs Nepal,Nepal,6,Sharad Vesawkar,0,4,31,7.75,0,not_out,T20I # 1459
United Arab Emirates Vs Nepal,United Arab Emirates,1,Muhammad Waseem,22,13,2,169.23,84,out,T20I # 1460
United Arab Emirates Vs Nepal,United Arab Emirates,2,Chirag Suri,53,5,158.49,49,35,not_out,T20I # 1460
United Arab Emirates Vs Nepal,United Arab Emirates,3,Rohan Mustafa,5,2,17,11,2,out,T20I # 1460
United Arab Emirates Vs Nepal,United Arab Emirates,4,Basil Hameed,0,154.54,8,1,1,out,T20I # 1460
United Arab Emirates Vs Nepal,United Arab Emirates,5,Mohammad Boota,175.00,4,42,10.50,2,not_out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,1,Gyanendra Malla,125.00,4,34,8.50,3,out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,2,Aasif Sheikh,1,4,39,9.75,2,out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,3,Dipendra Singh Airee,0,4,29,7.25,0,out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,4,Aarif Sheikh,1,3,29,9.66,0,out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,5,Lokesh Bam,0,4,26,6.50,2,out,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,6,Sharad Vesawkar,0,1,8,8.00,0,not_out,T20I # 1460
Oman Vs Ireland,Oman,1,Kashyap Prajapati,0,3,0,0.00,2,out,T20I # 1461
Oman Vs Ireland,Oman,2,Jatinder Singh,6,0,33.33,57,38,out,T20I # 1461
Oman Vs Ireland,Oman,3,Shoaib Khan,9,0,22,18,2,out,T20I # 1461
Oman Vs Ireland,Oman,4,Ayaan Khan,1,122.22,9,1,0,out,T20I # 1461
Oman Vs Ireland,Oman,5,Zeeshan Maqsood,77.77,8,0,0,80.00,out,T20I # 1461
Oman Vs Ireland,Oman,6,Khawar Ali,2,8,0,25.00,24,out,T20I # 1461
Oman Vs Ireland,Oman,7,Khurram Nawaz,14,2,171.42,1,5,out,T20I # 1461
Oman Vs Ireland,Oman,8,Naseem Khushi,0,0,8,4,0,out,T20I # 1461
Oman Vs Ireland,Oman,9,Fayyaz Butt,1,200.00,1,0,0,out,T20I # 1461
Oman Vs Ireland,Oman,10,Kaleemullah,0.00,3.2,25,7.50,1,not_out,T20I # 1461
Oman Vs Ireland,Oman,11,Bilal Khan,0,3,32,10.66,0,out,T20I # 1461
Oman Vs Ireland,Ireland,1,Paul Stirling,27,6.75,0,2,0,out,T20I # 1461
Oman Vs Ireland,Ireland,2,Andy Balbirnie,19,9.50,0,4,0,not_out,T20I # 1461
Oman Vs Ireland,Ireland,3,Gareth Delany,33,8.25,0,1,0,not_out,T20I # 1461
United Arab Emirates Vs Ireland,United Arab Emirates,1,Chirag Suri,13,14,0,92.85,12,out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,2,Muhammad Waseem,8,3,150.00,50,36,out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,3,Vriitya Aravind,3,2,54,43,6,out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,4,Rohan Mustafa,1,125.58,3,0,0,out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,5,Basil Hameed,100.00,28,3,2,254.54,out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,6,Kashif Daud,6,5,0,120.00,4,not_out,T20I # 1462
United Arab Emirates Vs Ireland,United Arab Emirates,7,Mohammad Boota,0,30,1,0,3,not_out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,1,Paul Stirling,22,16,1,137.50,1,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,2,Andy Balbirnie,2,0,50.00,4,7,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,3,Gareth Delany,0,0,0,1,0,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,4,Curtis Campher,0,0.00,0,30,7.50,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,5,Shane Getkate,0,0,0,24,12.00,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,6,Lorcan Tucker,0,0,0,35,8.75,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,7,George Dockrell,2,1,0,27,9.00,out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,8,Mark Adair,0,0,0,25,6.25,not_out,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,9,Simi Singh,0,0,0,23,7.66,not_out,T20I # 1462
Australia Vs Sri Lanka,Australia,1,Ben McDermott,18,15,3,0,120.00,out,T20I # 1463
Australia Vs Sri Lanka,Australia,2,Aaron Finch,25,20,3,0,125.00,out,T20I # 1463
Australia Vs Sri Lanka,Australia,3,Josh Inglis,48,32,5,0,150.00,out,T20I # 1463
Australia Vs Sri Lanka,Australia,4,Glenn Maxwell,15,12,2,0,125.00,out,T20I # 1463
Australia Vs Sri Lanka,Australia,5,Steven Smith,14,15,1,0,93.33,out,T20I # 1463
Australia Vs Sri Lanka,Australia,6,Marcus Stoinis,19,18,3,0,105.55,out,T20I # 1463
Australia Vs Sri Lanka,Australia,7,Matthew Wade,13,4,1,1,325.00,not_out,T20I # 1463
Australia Vs Sri Lanka,Australia,8,Pat Cummins,6,4,0,0,150.00,not_out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,73,53,7,2,137.73,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,2,Danushka Gunathilaka,0,1,0,0,0.00,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,3,Avishka Fernando,5,6,1,0,83.33,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,4,Charith Asalanka,0,5,0,0,0.00,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,5,Dinesh Chandimal,19,22,1,1,86.36,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka,34,19,2,3,178.94,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,7,Chamika Karunaratne,0,2,0,0,0.00,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,8,Wanindu Hasaranga,13,9,2,0,144.44,out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,9,Dushmantha Chameera,4,1,1,0,400.00,not_out,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,10,Maheesh Theekshana,6,2,0,1,300.00,not_out,T20I # 1463
United Arab Emirates Vs Oman,United Arab Emirates,1,Chirag Suri,10,18,0,55.55,84,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,2,Muhammad Waseem,44,3,190.90,19,20,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,3,Rohan Mustafa,0,0,1,3,0,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,4,Basil Hameed,0,33.33,4,0,0,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,5,Muhammad Usman,50.00,19,1,1,111.76,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,6,Vriitya Aravind,13,10,1,130.00,0,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,7,Kashif Daud,2,0,0.00,10,3,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,8,Ahmed Raza,0,1,0,0,0,out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,9,Junaid Siddique,0,-,0,15,3.75,not_out,T20I # 1464
United Arab Emirates Vs Oman,United Arab Emirates,10,Karthik Meiyappan,1,0,0,26,8.66,not_out,T20I # 1464
United Arab Emirates Vs Oman,Oman,1,Jatinder Singh,3.3,0,6.85,1,0,out,T20I # 1464
United Arab Emirates Vs Oman,Oman,2,Kashyap Prajapati,2,0,6.50,0,0,not_out,T20I # 1464
United Arab Emirates Vs Oman,Oman,3,Shoaib Khan,3,0,11.66,3,0,out,T20I # 1464
United Arab Emirates Vs Oman,Oman,4,Ayaan Khan,3,0,8.00,0,0,out,T20I # 1464
United Arab Emirates Vs Oman,Oman,5,Sandeep Goud,1,0,14.00,0,0,not_out,T20I # 1464
Ireland Vs Nepal,Ireland,1,Paul Stirling,2,4,0,50.00,19,out,T20I # 1465
Ireland Vs Nepal,Ireland,2,Andy Balbirnie,13,3,146.15,9,10,out,T20I # 1465
Ireland Vs Nepal,Ireland,3,Gareth Delany,1,0,20,20,0,out,T20I # 1465
Ireland Vs Nepal,Ireland,4,Curtis Campher,1,100.00,16,1,0,out,T20I # 1465
Ireland Vs Nepal,Ireland,5,Shane Getkate,87.50,15,1,0,107.14,out,T20I # 1465
Ireland Vs Nepal,Ireland,6,Lorcan Tucker,1,2,0,50.00,28,out,T20I # 1465
Ireland Vs Nepal,Ireland,7,Simi Singh,22,2,127.27,7,11,out,T20I # 1465
Ireland Vs Nepal,Ireland,8,George Dockrell,0,0,11,7,0,out,T20I # 1465
Ireland Vs Nepal,Ireland,9,Mark Adair,1,157.14,1,0,0,out,T20I # 1465
Ireland Vs Nepal,Ireland,10,Andy McBrine,100.00,4,26,6.50,0,out,T20I # 1465
Ireland Vs Nepal,Ireland,11,Barry McCarthy,0,2,14,7.00,0,not_out,T20I # 1465
Ireland Vs Nepal,Nepal,1,Kushal Bhurtel,33.33,9,0,0,56.25,out,T20I # 1465
Ireland Vs Nepal,Nepal,2,Aasif Sheikh,13,10,1,130.00,1,out,T20I # 1465
Ireland Vs Nepal,Nepal,3,Lokesh Bam,2,0,50.00,3,4,out,T20I # 1465
Ireland Vs Nepal,Nepal,4,Dipendra Singh Airee,0,0,1,2,0,out,T20I # 1465
Ireland Vs Nepal,Nepal,5,Gyanendra Malla,0,50.00,0,24,6.00,out,T20I # 1465
Ireland Vs Nepal,Nepal,6,Sharad Vesawkar,2,0,0,32,8.00,out,T20I # 1465
Ireland Vs Nepal,Nepal,7,Kushal Malla,0,0,1,16,4.00,out,T20I # 1465
Ireland Vs Nepal,Nepal,8,Kamal Airee,1,0,0,23,5.75,out,T20I # 1465
Ireland Vs Nepal,Nepal,9,Sandeep Lamichhane,0,0,0,13,3.25,out,T20I # 1465
Sri Lanka Vs Australia,Sri Lanka,1,Pathum Nissanka,16,21,2,0,76.19,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,2,Danushka Gunathilaka,9,5,1,0,180.00,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,3,Charith Asalanka,6,4,0,1,150.00,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,4,Kusal Mendis,4,11,0,0,36.36,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,5,Dinesh Chandimal,25,29,1,0,86.20,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,6,Dasun Shanaka,39,38,5,0,102.63,not_out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,7,Chamika Karunaratne,8,11,1,0,72.72,out,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,8,Dushmantha Chameera,5,2,1,0,250.00,not_out,T20I # 1466
Sri Lanka Vs Australia,Australia,1,Ben McDermott,0,1,0,0,0.00,out,T20I # 1466
Sri Lanka Vs Australia,Australia,2,Ashton Agar,13,13,1,1,100.00,out,T20I # 1466
Sri Lanka Vs Australia,Australia,3,Aaron Finch,35,36,3,0,97.22,out,T20I # 1466
Sri Lanka Vs Australia,Australia,4,Glenn Maxwell,39,26,3,2,150.00,out,T20I # 1466
Sri Lanka Vs Australia,Australia,5,Josh Inglis,21,18,2,0,116.66,not_out,T20I # 1466
Sri Lanka Vs Australia,Australia,6,Marcus Stoinis,12,8,2,0,150.00,not_out,T20I # 1466
West Indies Vs India,West Indies,1,Brandon King,4,5,1,0,80.00,out,T20I # 1467
West Indies Vs India,West Indies,2,Kyle Mayers,31,24,7,0,129.16,out,T20I # 1467
West Indies Vs India,West Indies,3,Nicholas Pooran,61,43,4,5,141.86,out,T20I # 1467
West Indies Vs India,West Indies,4,Roston Chase,4,10,0,0,40.00,out,T20I # 1467
West Indies Vs India,West Indies,5,Rovman Powell,2,3,0,0,66.66,out,T20I # 1467
West Indies Vs India,West Indies,6,Akeal Hosein,10,12,0,1,83.33,out,T20I # 1467
West Indies Vs India,West Indies,7,Kieron Pollard,24,19,2,1,126.31,not_out,T20I # 1467
West Indies Vs India,West Indies,8,Odean Smith,4,4,0,0,100.00,out,T20I # 1467
West Indies Vs India,India,1,Rohit Sharma,40,19,4,3,210.52,out,T20I # 1467
West Indies Vs India,India,2,Ishan Kishan,35,42,4,0,83.33,out,T20I # 1467
West Indies Vs India,India,3,Virat Kohli,17,13,1,0,130.76,out,T20I # 1467
West Indies Vs India,India,4,Rishabh Pant,8,8,0,0,100.00,out,T20I # 1467
West Indies Vs India,India,5,Suryakumar Yadav,34,18,5,1,188.88,not_out,T20I # 1467
West Indies Vs India,India,6,Venkatesh Iyer,24,13,2,1,184.61,not_out,T20I # 1467
Canada Vs Philippines,Canada,1,Rayyan Pathan,73,44,2,165.90,108,out,T20I # 1468
Canada Vs Philippines,Canada,2,Matthew Spoors,66,14,163.63,26,11,not_out,T20I # 1468
Canada Vs Philippines,Canada,3,Navneet Dhaliwal,0,3,4,0,48,not_out,T20I # 1468
Canada Vs Philippines,Philippines,1,Richard Goodwin,7,0,57.14,15,20,out,T20I # 1468
Canada Vs Philippines,Philippines,2,Kapil Kumar,0,0,6,6,0,out,T20I # 1468
Canada Vs Philippines,Philippines,3,Jonathan Hill,0,100.00,1,16,4.00,out,T20I # 1468
Canada Vs Philippines,Philippines,4,Daniel Smith,1,0,1,13,3.25,out,T20I # 1468
Canada Vs Philippines,Philippines,5,Henry Tyler,0,0,0,14,3.50,out,T20I # 1468
Canada Vs Philippines,Philippines,6,Vimal Kumar,0,0,0,24,6.00,not_out,T20I # 1468
Canada Vs Philippines,Philippines,7,Miggy Podosky,4,0,0,22,5.50,not_out,T20I # 1468
Nepal Vs Oman,Nepal,1,Kushal Bhurtel,5,8,0,62.50,4,out,T20I # 1469
Nepal Vs Oman,Nepal,2,Aasif Sheikh,5,1,80.00,15,15,out,T20I # 1469
Nepal Vs Oman,Nepal,3,Gyanendra Malla,2,0,11,18,1,out,T20I # 1469
Nepal Vs Oman,Nepal,4,Dipendra Singh Airee,0,61.11,37,2,0,out,T20I # 1469
Nepal Vs Oman,Nepal,5,Aarif Sheikh,102.70,16,0,1,94.11,out,T20I # 1469
Nepal Vs Oman,Nepal,6,Lokesh Bam,7,10,0,70.00,1,out,T20I # 1469
Nepal Vs Oman,Nepal,7,Bibek Yadav,3,0,33.33,16,7,out,T20I # 1469
Nepal Vs Oman,Nepal,8,Kamal Airee,1,1,3,0,25,out,T20I # 1469
Nepal Vs Oman,Nepal,9,Sandeep Lamichhane,8.33,1,4,0,12,not_out,T20I # 1469
Nepal Vs Oman,Oman,1,Jatinder Singh,0,0,1,3,0,out,T20I # 1469
Nepal Vs Oman,Oman,2,Kashyap Prajapati,0,33.33,18,1,2,out,T20I # 1469
Nepal Vs Oman,Oman,3,Ayaan Khan,133.33,6,0,0,46.15,out,T20I # 1469
Nepal Vs Oman,Oman,4,Khawar Ali,5,9,0,55.55,0,out,T20I # 1469
Nepal Vs Oman,Oman,5,Zeeshan Maqsood,1,0,0.00,3,0,out,T20I # 1469
Nepal Vs Oman,Oman,6,Aamir Kaleem,15,5.00,1,3,0,out,T20I # 1469
Nepal Vs Oman,Oman,7,Shoaib Khan,9,3.00,0,4,0,out,T20I # 1469
Nepal Vs Oman,Oman,8,Naseem Khushi,20,5.00,0,4,0,out,T20I # 1469
Nepal Vs Oman,Oman,9,Fayyaz Butt,15,3.75,0,3,0,not_out,T20I # 1469
Sri Lanka Vs Australia,Sri Lanka,1,Pathum Nissanka,46,40,4,0,115.00,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,2,Danushka Gunathilaka,17,17,0,1,100.00,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,3,Kusal Mendis,27,21,1,2,128.57,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,4,Charith Asalanka,22,19,3,0,115.78,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,5,Dinesh Chandimal,2,3,0,0,66.66,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,6,Dasun Shanaka,1,4,0,0,25.00,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,7,Chamika Karunaratne,14,7,1,1,200.00,not_out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,8,Dushmantha Chameera,1,3,0,0,33.33,out,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,9,Maheesh Theekshana,3,3,0,0,100.00,out,T20I # 1470
